star.name,num.exoplanets,exoplanet.name,distance,stellar_magnitude,planet_type,discovery_year,mass_multiplier,mass_wrt,mass.10.24.kg,radius_multiplier,radius_wrt,radius.km,orbital_radius,orbital_period,eccentricity,detection_method,J2000.hr,J2K.m,J2K.s,Equatorial.Angle.sign,EA.degree,EA.m,EA.s,Error,sign,declination.radians,right.ascension.radians,x.pos,y.pos,z.pos
K2-107,1,K2-107 b,2235,13.012,Gas Giant,2017,0.84,Jupiter,1594.4292,1.426,Jupiter,99693.086,0.0475,0.009034907,0,Transit,18,59,56.49,-,22,17,36.2,0.001,-1,-0.460781466936936,4.97393311378074,517.636591390977,-1933.8203886121,-993.788742058019
K2-108,1,K2-108 b,1557,12.339,Gas Giant,2017,0.18689,Jupiter,354.7415157,0.476,Jupiter,33277.636,0.0581,0.012867898,0.18,Transit,8,13,31.65,+,16,25,10.6,0.001,1,0.389106612321702,2.15341995603408,-792.648480936666,1202.94238623464,590.666573515817
K2-11,1,K2-11 b,1074,13.409,Gas Giant,2015,0.14,Jupiter,265.7382,0.674,Jupiter,47120.014,0.2257,0.10924025,0,Transit,11,16,10.08,+,1,59,12.6,0.001,1,0.275805655046404,2.95033947415625,-1014.56699448494,196.440139036669,292.474076589803
K2-110,1,K2-110 b,380,11.985,Super Earth,2017,16.7,Earth,99.73574,0.228,Jupiter,15939.708,0.1027,0.038056124,0.08,Transit,13,49,23.88,-,12,17,4.1,0.001,-1,-0.283914163862961,3.61893147736398,-324.011547119441,-167.589485955513,-106.443795171127
K2-111,2,K2-111 b,654,11.13,Super Earth,2017,5.29,Earth,31.592938,1.82,Earth,11595.22,0.057,0.014784395,0.13,Transit,3,59,33.53,+,21,17,55.2,0.001,1,0.444709893408155,1.04527259847575,296.178175682727,510.722707874682,281.348189811849
K2-111,2,K2-111 c,654,11.13,Neptune-like,2020,11.3,Earth,67.48586,0.301,Jupiter,21043.211,0.1166,0.04298426,0.07,Radial Velocity,3,59,33.53,+,21,17,55.2,0.001,1,0.444709893408155,1.04527259847575,296.178175682727,510.722707874682,281.348189811849
K2-113,1,K2-113 b,2074,13.744,Gas Giant,2017,1.29,Jupiter,2448.5877,1.083,Jupiter,75713.613,0.0642,0.015879534,0,Transit,1,17,47.83,+,6,52,8,0.001,1,0.332194334296254,0.339454176764029,1848.73305670371,652.829931262141,676.369104778775
K2-114,1,K2-114 b,1552,14.55,Gas Giant,2017,2.01,Jupiter,3815.2413,0.932,Jupiter,65157.052,0.0943,0.031211497,0.08,Transit,8,31,31.91,+,11,55,20.1,0.001,1,0.433430703117142,2.23197868010739,-864.882070515867,1111.67192006982,651.819412282624
K2-115,1,K2-115 b,1349,13.444,Gas Giant,2017,0.84,Jupiter,1594.4292,1.076,Jupiter,75224.236,0.143,0.05557837,0.14,Transit,8,26,12.82,+,12,16,54.9,0.001,1,0.28324512098303,2.2087738004816,-771.412896540294,1040.47458930616,377.008981404273
K2-116,1,K2-116 b,161,10.8,Terrestrial,2017,0.257,Earth,1.5348554,0.69,Earth,4395.99,0.048,0.012867898,0.06,Transit,22,24,36.38,-,11,34,43.2,0.001,-1,-0.343480796792484,5.86695191495876,138.652200147734,-61.2929160702039,-54.2194230308985
K2-117,2,K2-117 b,332,14.639,Super Earth,2017,4.78,Earth,28.547116,2.03,Earth,12933.13,0.0189,0.003559206,0.06,Transit,8,55,25.36,+,10,28,8.9,0.001,1,0.297353199103317,2.33622210578536,-219.92969745209,228.894988720739,97.2728755469111
K2-117,2,K2-117 c,332,14.639,Super Earth,2017,4.9,Earth,29.26378,2.06,Earth,13124.26,0.0492,0.014784395,0.15,Transit,8,55,25.36,+,10,28,8.9,0.001,1,0.297353199103317,2.33622210578536,-219.92969745209,228.894988720739,97.2728755469111
K2-118,1,K2-118 b,1049,14,Neptune-like,2017,6.99,Earth,41.745678,0.227,Jupiter,15869.797,0.245,0.13935661,0.2,Transit,8,48,30.45,+,15,39,21.5,0.001,1,0.433532513990175,2.30604899912098,-638.546784610421,706.027703943105,440.663006308131
K2-119,1,K2-119 b,1193,14.818,Neptune-like,2017,6.94,Earth,41.447068,0.226,Jupiter,15799.886,0.0698,0.021081451,0.07,Transit,8,48,2.33,+,16,54,6.7,0.001,1,0.515359367087842,2.30400405501406,-694.720381371721,771.30228739046,587.967153141207
K2-12,1,K2-12 b,1065,12.38,Neptune-like,2015,6.04,Earth,36.072088,0.208,Jupiter,14541.488,0.0802,0.022724163,0,Transit,11,32,46.09,+,2,14,41.5,0.001,1,0.099011074024595,3.02277136533454,-1052.31158102472,125.628804971254,105.274592389408
K2-120,1,K2-120 b,944,14.092,Super Earth,2017,4.7,Earth,28.06934,2.01,Earth,12805.71,0.078,0.026283368,0.14,Transit,8,48,34.31,+,17,11,26.4,0.067,1,0.346622389446074,2.30632970624235,-595.736115187211,658.32129839382,320.698533115954
K2-121,1,K2-121 b,553,13.229,Gas Giant,2017,0.139,Jupiter,263.84007,0.671,Jupiter,46910.281,0.0629,0.014236824,0.22,Transit,8,27,44.81,+,17,34,45.8,0.001,1,0.448389629247777,2.21546350206039,-299.465041319135,398.318237785811,239.733749136275
K2-122,1,K2-122 b,235,13.105,Super Earth,2017,1.65,Earth,9.85413,1.16,Earth,7390.36,0.0373,0.006023272,0.21,Transit,8,25,54.31,+,20,21,34.4,0.001,1,0.443197274723093,2.207427715296,-126.207587429696,170.707448868311,100.775055326448
K2-123,1,K2-123 b,527,14.781,Neptune-like,2017,8.05,Earth,48.07621,0.246,Jupiter,17198.106,0.1649,0.08487337,0.06,Transit,8,57,46.6,+,21,27,12.7,0.001,1,0.48525243749094,2.34649336843334,-326.412868752234,332.808253756038,245.809489940469
K2-124,1,K2-124 b,458,16.692,Neptune-like,2017,8.75,Earth,52.25675,0.259,Jupiter,18106.949,0.049,0.017522246,0.08,Transit,8,54,33.88,+,23,7,58.4,0.001,1,0.436215957715116,2.33247837453983,-286.484907093604,300.406296908831,193.510864772737
K2-125,1,K2-125 b,405,16.4,Neptune-like,2017,5.39,Earth,32.190158,2.18,Earth,13888.78,0.121,0.059685145,0.08,Transit,13,36,34.1,-,14,56,51.3,0.001,-1,-0.49242283183455,3.56295149604731,-325.666927183399,-145.965014030768,-191.468710806544
K2-126,1,K2-126 b,336,12.759,Super Earth,2017,4.54,Earth,27.113788,1.97,Earth,12550.87,0.0656,0.020260096,0.06,Transit,13,34,11.17,-,13,34,36.9,0.001,-1,-0.377929232903722,3.55255733313116,-286.286276154581,-124.75743195596,-123.982866789315
K2-127,1,K2-127 b,2316,15.041,Gas Giant,2017,0.167,Jupiter,316.98771,0.747,Jupiter,52223.517,0.0411,0.009856262,0.12,Transit,13,48,18.81,-,11,35,20.3,0.001,-1,-0.346178784927859,3.61419945342951,-1939.79734031218,-991.720776433107,-785.832157721177
K2-128,1,K2-128 b,374,12.58,Super Earth,2017,2.6,Earth,15.52772,1.42,Earth,9046.82,0.056,0.015605749,0.23,Transit,13,37,45.03,-,8,35,49.4,0.001,-1,-0.295935119086072,3.56810967120747,-325.692825014395,-147.998780179953,-109.071283110581
K2-129,1,K2-129 b,91,13.639,Super Earth,2017,1.12,Earth,6.688864,1.04,Earth,6625.84,0.057,0.022450376,0.13,Transit,19,16,35.59,-,25,38,41.9,0.001,-1,-0.605185645923817,5.04658971610022,24.5479556446836,-70.6974981841979,-51.7712432163067
K2-13,1,K2-13 b,1117,12.882,Super Earth,2015,4.23,Earth,25.262406,1.89,Earth,12041.19,0.2114,0.10924025,0,Transit,11,20,37.32,+,2,30,9.6,0.001,1,0.166504410640259,2.96977371537721,-1085.33213383504,188.337624677316,185.12724919901
K2-130,1,K2-130 b,385,12.676,Super Earth,2017,2.1,Earth,12.54162,1.25,Earth,7963.75,0.032,0.0068446267,0.17,Transit,19,21,4.86,-,19,41,26.9,0.001,-1,-0.512465029411618,5.06617158308707,116.248172598867,-314.761828924631,-188.775934428744
K2-131,1,K2-131 b,497,12.129,Super Earth,2017,6.3,Earth,37.62486,1.5,Earth,9556.5,0.0095,0.0010951404,0,Transit,12,11,0.37,-,9,45,54.7,0.001,-1,-0.357407069782356,3.18961611517894,-465.056343640317,-22.3508002970043,-173.873629300083
K2-132,1,K2-132 b,1989,12.071,Gas Giant,2017,0.49,Jupiter,930.0837,1.3,Jupiter,90884.3,0.0916,0.025188226,0.29,Transit,12,8,39.93,-,8,44,49.8,0.001,-1,-0.335234116076811,3.17940303017269,-1876.93650382001,-71.0015144268402,-654.361632109516
K2-133,4,K2-133 c,245,14.073,Super Earth,2017,3.2,Earth,19.11104,1.603,Earth,10212.713,0.04341,0.013415469,0,Transit,4,40,35.63,+,25,0,36,0.001,1,0.438950306876574,1.22432156311472,75.3107964547276,208.594829898877,104.122432149912
K2-133,4,K2-133 d,245,14.073,Super Earth,2017,4.67,Earth,27.890174,2.003,Earth,12761.113,0.07487,0.030116359,0,Transit,4,40,35.63,+,25,0,36,0.001,1,0.438950306876574,1.22432156311472,75.3107964547276,208.594829898877,104.122432149912
K2-133,4,K2-133 e,245,14.073,Super Earth,2019,3.64,Earth,21.738808,1.73,Earth,11021.83,0.1346,0.07282683,0,Transit,4,40,35.63,+,25,0,36,0.001,1,0.438950306876574,1.22432156311472,75.3107964547276,208.594829898877,104.122432149912
K2-133,4,K2-133 b,245,14.073,Super Earth,2017,2.36,Earth,14.094392,1.34,Earth,8537.14,0.03194,0.008487337,0,Transit,4,40,35.63,+,25,0,36,0.001,1,0.438950306876574,1.22432156311472,75.3107964547276,208.594829898877,104.122432149912
K2-136,3,K2-136 c,193,11.101,Neptune-like,2017,8.8,Earth,52.55536,0.26,Jupiter,18176.86,0.11728,0.047364816,0.13,Transit,4,29,38.99,+,22,52,57.7,0.001,1,0.615061300608018,1.17656935478016,60.5449997807327,145.53920927894,111.362657852676
K2-136,3,K2-136 d,193,11.101,Super Earth,2017,2.7,Earth,16.12494,1.45,Earth,9237.95,,0.07008898,0.14,Transit,4,29,38.99,+,22,52,57.7,0.001,1,0.615061300608018,1.17656935478016,60.5449997807327,145.53920927894,111.362657852676
K2-136,3,K2-136 b,193,11.101,Terrestrial,2017,0.937,Earth,5.5959514,0.99,Earth,6307.29,,0.021902807,0.1,Transit,4,29,38.99,+,22,52,57.7,0.001,1,0.615061300608018,1.17656935478016,60.5449997807327,145.53920927894,111.362657852676
K2-137,1,K2-137 b,323,15.94,Terrestrial,2017,0.5,Jupiter,949.065,0.64,Earth,4077.44,0.0058,0.0005475702,0,Transit,12,27,28.98,-,6,11,42.8,0.001,-1,-0.155828813382227,3.26150986317119,-316.794781952609,-38.1722962002515,-50.1292522425696
K2-138,6,K2-138 b,661,12.246,Super Earth,2017,3.1,Earth,18.51382,1.51,Earth,9620.21,0.03385,0.006570842,0.05,Transit,23,15,47.76,-,10,50,58.8,0.001,-1,-0.39697513836611,6.09030897154169,598.293357554924,-116.849216995313,-255.562749228518
K2-138,6,K2-138 c,661,12.246,Neptune-like,2017,6.31,Earth,37.684582,0.205,Jupiter,14331.755,0.04461,0.009856262,0.05,Transit,23,15,47.76,-,10,50,58.8,0.001,-1,-0.39697513836611,6.09030897154169,598.293357554924,-116.849216995313,-255.562749228518
K2-138,6,K2-138 e,661,12.246,Neptune-like,2017,12.97,Earth,77.459434,0.302,Jupiter,21113.122,0.0782,0.022724163,0.08,Transit,23,15,47.76,-,10,50,58.8,0.001,-1,-0.39697513836611,6.09030897154169,598.293357554924,-116.849216995313,-255.562749228518
K2-138,6,K2-138 f,661,12.246,Terrestrial,2017,1.63,Earth,9.734686,0.259,Jupiter,18106.949,0.10447,0.03504449,0.06,Transit,23,15,47.76,-,10,50,58.8,0.001,-1,-0.39697513836611,6.09030897154169,598.293357554924,-116.849216995313,-255.562749228518
K2-138,6,K2-138 g,661,12.246,Neptune-like,2021,4.32,Earth,25.799904,0.269,Jupiter,18806.059,0.23109,0.114989735,0.06,Transit,23,15,47.76,-,10,50,58.8,0.001,-1,-0.39697513836611,6.09030897154169,598.293357554924,-116.849216995313,-255.562749228518
K2-138,6,K2-138 d,661,12.246,Super Earth,2017,7.92,Earth,47.299824,0.213,Jupiter,14891.043,0.05893,0.014784395,0.04,Transit,23,15,47.76,-,10,50,58.8,0.001,-1,-0.39697513836611,6.09030897154169,598.293357554924,-116.849216995313,-255.562749228518
K2-139,1,K2-139 b,502,11.652,Gas Giant,2017,0.387,Jupiter,734.57631,0.813,Jupiter,56837.643,0.1796,0.07775496,0.12,Transit,19,16,15.96,-,17,54,38.4,0.001,-1,-0.535117948661462,5.04516218221619,141.062152041488,-408.134790461482,-255.991136714508
K2-14,1,K2-14 b,1188,15.78,Neptune-like,2015,20.7,Earth,123.62454,0.429,Jupiter,29991.819,0.0627,0.022997946,0.14,Transit,11,52,13.69,+,2,35,39.2,0.001,1,0.190473599034315,3.10768163344406,-1165.84398500745,39.5501203411062,224.916852643253
K2-140,1,K2-140 b,1135,12.727,Gas Giant,2017,0.93,Jupiter,1765.2609,1.21,Jupiter,84592.31,0.068,0.018069815,0,Transit,12,32,32.96,-,9,36,27.4,0.001,-1,-0.31615184958834,3.28361591258874,-1067.8869089521,-152.692797658092,-352.884484260896
K2-141,2,K2-141 b,202,11.454,Super Earth,2018,5.08,Earth,30.338776,1.51,Earth,9620.21,0.00716,0.00082135526,0,Transit,23,23,39.97,-,1,11,21.4,0.001,-1,-0.067006098866149,6.1246490517952,199.019186988962,-31.8187794169464,-13.525105791387
K2-141,2,K2-141 c,202,11.454,Neptune-like,2018,7.4,Earth,44.19428,0.624,Jupiter,43624.464,,0.021081451,0,Transit,23,23,39.97,-,1,11,21.4,0.001,-1,-0.067006098866149,6.1246490517952,199.019186988962,-31.8187794169464,-13.525105791387
K2-146,2,K2-146 c,259,16.7,Super Earth,2019,7.49,Earth,44.731778,2.19,Earth,13952.49,0.0327,0.0109514035,0.08,Transit,8,40,6.42,+,19,5,34.4,0.001,1,0.355930812123377,2.26939490316754,-156.134130627733,185.897082620932,90.2519136979846
K2-146,2,K2-146 b,259,16.7,Super Earth,2018,5.77,Earth,34.459594,2.05,Earth,13060.55,0.0248,0.007118412,0.13,Transit,8,40,6.42,+,19,5,34.4,0.001,1,0.355930812123377,2.26939490316754,-156.134130627733,185.897082620932,90.2519136979846
K2-147,1,K2-147 b,295,14.044,Terrestrial,2018,0.315,Earth,1.881243,0.73,Earth,4650.83,0.0159,0.0027378509,0,Transit,19,35,19.96,-,28,29,52.2,0.001,-1,-0.619024652451089,5.12835620989458,97.0835171150147,-219.77315549962,-171.171115630875
K2-148,3,K2-148 b,406,13.627,Super Earth,2018,2.33,Earth,13.915226,1.33,Earth,8473.43,0.0454,0.012046544,0,Transit,0,58,4.27,-,0,11,35.3,0.001,-1,-0.0505636428713191,0.253383264701928,392.534029586397,101.646256302169,-20.5200925051373
K2-148,3,K2-148 d,406,13.627,Super Earth,2018,3.33,Earth,19.887426,1.64,Earth,10448.44,0.0774,0.026830938,0,Transit,0,58,4.27,-,0,11,35.3,0.001,-1,-0.0505636428713191,0.253383264701928,392.534029586397,101.646256302169,-20.5200925051373
K2-148,3,K2-148 c,406,13.627,Super Earth,2018,3.64,Earth,21.738808,1.73,Earth,11021.83,0.0616,0.01889117,0,Transit,0,58,4.27,-,0,11,35.3,0.001,-1,-0.0505636428713191,0.253383264701928,392.534029586397,101.646256302169,-20.5200925051373
K2-149,1,K2-149 b,403,14.543,Super Earth,2018,3.33,Earth,19.887426,1.64,Earth,10448.44,0.083,0.030937715,0,Transit,0,39,17.25,+,7,16,37.5,0.001,1,0.194713294675617,0.171424057469318,389.589368597412,67.4469583548475,77.9745579310938
K2-15,1,K2-15 b,1611,14.758,Neptune-like,2015,6.71,Earth,40.073462,0.221,Jupiter,15450.331,0.091,0.03230664,0,Transit,11,52,26.58,+,4,15,17.1,0.001,1,0.136506564121607,3.10861902069649,-1595.14600968471,52.6168297165329,219.22973570558
K2-150,1,K2-150 b,334,15.784,Super Earth,2018,4.66,Earth,27.830452,2,Earth,12742,0.0727,0.02902122,0,Transit,1,13,22.6,+,8,59,15.1,0.001,1,0.398160507816423,0.320166106867926,292.227965835037,96.8951265551604,129.499615573853
K2-151,1,K2-151 b,227,14.175,Super Earth,2018,2.83,Earth,16.901326,1.49,Earth,9492.79,0.0373,0.010403832,0,Transit,1,17,13.08,+,9,30,5,0.001,1,0.288342936839897,0.336927085451245,205.392451462683,71.945523853542,64.5506195135933
K2-152,1,K2-152 b,354,13.728,Neptune-like,2018,5.86,Earth,34.997092,0.204,Jupiter,14261.844,0.1716,0.08925393,0,Transit,12,6,31.87,-,5,49,38.6,0.001,-1,-0.303876367182646,3.17009024417225,-337.643905591853,-9.62464335689171,-105.924309093486
K2-153,1,K2-153 b,467,14.96,Super Earth,2018,4.66,Earth,27.830452,2,Earth,12742,0.0614,0.02053388,0,Transit,12,15,14.2,+,2,1,15.4,0.001,1,0.0403898277732354,3.20807515368034,-465.588303801087,-30.9991592099026,18.8569215914323
K2-154,2,K2-154 c,422,13.861,Super Earth,2018,4.94,Earth,29.502668,2.07,Earth,13187.97,0.0677,0.021902807,0,Transit,12,36,0.36,-,2,40,10.1,0.001,-1,-0.210174002966201,3.29869846620806,-407.630851416281,-64.5733237642805,-88.0418924811987
K2-154,2,K2-154 b,422,13.861,Super Earth,2018,4.62,Earth,27.591564,1.99,Earth,12678.29,0.0405,0.010130048,0,Transit,12,36,0.36,-,2,40,10.1,0.001,-1,-0.210174002966201,3.29869846620806,-407.630851416281,-64.5733237642805,-88.0418924811987
K2-155,3,K2-155 b,237,12.773,Super Earth,2018,3.89,Earth,23.231858,1.8,Earth,11467.8,0.0562,0.017248461,0,Transit,4,21,52.48,+,21,21,12.9,0.001,1,0.459087043121459,1.14264379022399,88.2116102616254,193.282534055536,105.02177795163
K2-155,3,K2-155 c,237,12.773,Neptune-like,2018,7.27,Earth,43.417894,0.232,Jupiter,16219.352,0.0946,0.038056124,0,Transit,4,21,52.48,+,21,21,12.9,0.001,1,0.459087043121459,1.14264379022399,88.2116102616254,193.282534055536,105.02177795163
K2-155,3,K2-155 d,237,12.773,Super Earth,2018,4.27,Earth,25.501294,1.9,Earth,12104.9,0.1937,0.111430526,0,Transit,4,21,52.48,+,21,21,12.9,0.001,1,0.459087043121459,1.14264379022399,88.2116102616254,193.282534055536,105.02177795163
K2-156,1,K2-156 b,490,13.4,Super Earth,2018,1.37,Earth,8.181914,1.1,Earth,7008.1,0.0149,0.0021902807,0,Transit,12,10,48.04,-,6,17,39.1,0.001,-1,-0.181739680569126,3.18871945227573,-481.394998767041,-22.7034152887891,-88.5630289472149
K2-157,1,K2-157 b,973,12.942,Terrestrial,2018,0.972,Earth,5.8049784,1,Earth,6371,,0.0010951404,0,Transit,12,15,0.32,-,5,46,55.1,0.001,-1,-0.291986311653435,3.20706577159627,-929.820287664801,-60.965372338432,-280.082944897728
K2-158,2,K2-158 b,644,11.774,Neptune-like,2018,7.46,Earth,44.552612,0.236,Jupiter,16498.996,0.0887,0.027652293,0,Transit,11,59,45.59,-,5,43,18.1,0.001,-1,-0.276205626333319,3.14054472881808,-619.590201286604,0.649284157911808,-175.62334952878
K2-158,2,K2-158 c,644,11.774,Super Earth,2018,2.18,Earth,13.019396,1.28,Earth,8154.88,0.0622,0.01615332,0,Transit,11,59,45.59,-,5,43,18.1,0.001,-1,-0.276205626333319,3.14054472881808,-619.590201286604,0.649284157911808,-175.62334952878
K2-159,1,K2-159 b,558,11.995,Neptune-like,2018,5.73,Earth,34.220706,0.202,Jupiter,14122.022,0.1013,0.03394935,0,Transit,12,2,9.81,-,3,34,50.8,0.001,-1,-0.204407144229403,3.15103270318152,-546.35893095229,-5.15780861588889,-113.266568672988
K2-16,2,K2-16 b,1093,14.668,Super Earth,2015,4.74,Earth,28.308228,2.02,Earth,12869.42,0.0667,0.020807665,0,Transit,11,40,23.34,+,4,33,26.4,0.001,1,0.215722695546499,3.05602352368764,-1063.76001276119,91.2478353663608,233.960397912258
K2-16,2,K2-16 c,1093,14.668,Neptune-like,2015,6.99,Earth,41.745678,0.227,Jupiter,15869.797,0.1229,0.05229295,0,Transit,11,40,23.34,+,4,33,26.4,0.001,1,0.215722695546499,3.05602352368764,-1063.76001276119,91.2478353663608,233.960397912258
K2-160,1,K2-160 b,1029,12.838,Neptune-like,2018,10.2,Earth,60.91644,0.284,Jupiter,19854.724,,0.010130048,0,Transit,12,16,13.1,-,3,33,11.1,0.001,-1,-0.197156755628409,3.21235848255295,-1006.54013142304,-71.3477851053058,-201.562539663123
K2-161,1,K2-161 b,2989,12.718,Neptune-like,2018,31.1,Earth,185.73542,0.546,Jupiter,38171.406,,0.025462013,0,Transit,12,15,10.52,-,3,29,44.2,0.001,-1,-0.182110563035175,3.20780753652837,-2933.13105249739,-194.501270224442,-541.324749809803
K2-162,1,K2-162 b,406,12.278,Super Earth,2018,2.67,Earth,15.945774,1.44,Earth,9174.24,0.0795,0.026009582,0,Transit,12,24,9.27,-,1,6,40.8,0.001,-1,-0.0466002910282486,3.24698654213304,-403.308881752521,-42.6643785850544,-18.9128712648859
K2-163,1,K2-163 b,680,13.078,Neptune-like,2018,6.65,Earth,39.71513,0.22,Jupiter,15380.42,,0.0183436,0,Transit,12,9,19.03,-,0,32,20.5,0.001,-1,-0.141117142228958,3.18224646241239,-672.684185953888,-27.3622501119371,-95.6414828218765
K2-164,1,K2-164 b,1225,11.352,Neptune-like,2018,10.6,Earth,63.30532,0.29,Jupiter,20274.19,,0.047638603,0,Transit,11,27,44.07,-,0,3,46.2,0.001,-1,-0.0164497282000466,3.00080785113924,-1212.7159723729,171.868983584214,-20.1500082726296
K2-165,3,K2-165 b,439,11.332,Super Earth,2018,2.17,Earth,12.959674,1.274,Earth,8116.654,,0.006570842,0,Transit,12,19,36.08,+,0,58,6.2,0.001,1,0.25352361826261,3.22711960470169,-423.413871513552,-36.3018550051532,110.108440789478
K2-165,3,K2-165 c,439,11.332,Super Earth,2018,3.03,Earth,18.095766,1.554,Earth,9900.534,,0.012046544,0,Transit,12,19,36.08,+,0,58,6.2,0.001,1,0.25352361826261,3.22711960470169,-423.413871513552,-36.3018550051532,110.108440789478
K2-165,3,K2-165 d,439,11.332,Neptune-like,2018,7.5,Earth,44.7915,0.236,Jupiter,16498.996,,0.038603697,0,Transit,12,19,36.08,+,0,58,6.2,0.001,1,0.25352361826261,3.22711960470169,-423.413871513552,-36.3018550051532,110.108440789478
K2-166,1,K2-166 b,1556,12.081,Neptune-like,2018,5.43,Earth,32.429046,2.19,Earth,13952.49,0.0858,0.023271732,0,Transit,12,20,45.19,+,2,16,56.7,0.001,1,0.108843095477496,3.23214542572691,-1540.45490512581,-139.874987020337,169.025658643552
K2-167,1,K2-167 b,264,8.24,Neptune-like,2018,5.75,Earth,34.34015,0.202,Jupiter,14122.022,0.0999,0.027378507,0.41,Transit,22,26,18.18,-,18,0,40.2,0.001,-1,-0.31708269185607,5.87435501986931,230.166792522704,-99.7177452621356,-82.3141476275266
K2-168,1,K2-168 b,796,12.365,Super Earth,2018,4.12,Earth,24.605464,1.86,Earth,11850.06,,0.043531828,0,Transit,22,12,26.37,-,16,20,30.3,0.001,-1,-0.368722621099452,5.81386408965675,662.217241993913,-335.818484228238,-286.897664780708
K2-169,1,K2-169 b,769,12.23,Super Earth,2018,2.16,Earth,12.899952,1.273,Earth,8110.283,,0.017522246,0,Transit,22,28,10.62,-,14,35,57.7,0.001,-1,-0.401258467238713,5.8825318874149,651.855826880657,-276.102435210442,-300.353835055587
K2-17,1,K2-17 b,408,13.411,Neptune-like,2015,5.6,Earth,33.44432,2.23,Earth,14207.33,0.119,0.049281314,0.18,Transit,11,53,19.14,+,6,24,44.1,0.001,1,0.212646552739859,3.11244129175836,-398.640679548792,11.6242116358492,86.1074114854351
K2-170,2,K2-170 b,1282,12.668,Super Earth,2018,2.6,Earth,15.52772,1.418,Earth,9034.078,,0.020807665,0,Transit,22,21,48.17,-,14,35,35.8,0.001,-1,-0.399665854296268,5.85471933856385,1074.21246147205,-490.663340511314,-498.839727664545
K2-170,2,K2-170 c,1282,12.668,Super Earth,2018,3.9,Earth,23.29158,1.802,Earth,11480.542,,0.03394935,0,Transit,22,21,48.17,-,14,35,35.8,0.001,-1,-0.399665854296268,5.85471933856385,1074.21246147205,-490.663340511314,-498.839727664545
K2-171,1,K2-171 b,1977,12.745,Neptune-like,2018,7.69,Earth,45.926218,0.24,Jupiter,16778.64,,0.015331964,0,Transit,22,9,21.79,-,13,25,43.9,0.001,-1,-0.339168379099015,5.80044105326787,1651.32110375918,-865.463810797298,-657.753756720379
K2-172,2,K2-172 c,815,12.5,Neptune-like,2018,10.4,Earth,62.11088,0.286,Jupiter,19994.546,,0.08104038,0,Transit,22,21,14,-,12,33,24.8,0.001,-1,-0.355232680422579,5.85223442604132,694.252024279937,-319.197925654189,-283.463950161696
K2-172,2,K2-172 b,815,12.5,Super Earth,2018,3.42,Earth,20.424924,1.666,Earth,10614.086,,0.039151266,0,Transit,22,21,14,-,12,33,24.8,0.001,-1,-0.355232680422579,5.85223442604132,694.252024279937,-319.197925654189,-283.463950161696
K2-173,1,K2-173 b,746,12.523,Super Earth,2018,3.22,Earth,19.230484,1.608,Earth,10244.568,,0.01615332,0,Transit,4,1,29.98,+,15,37,30.1,0.001,1,0.425431277378834,1.05374108145053,335.893194992569,590.676702254789,307.884385721477
K2-174,1,K2-174 b,326,12.456,Neptune-like,2018,7.27,Earth,43.417894,0.232,Jupiter,16219.352,0.126,0.053661875,0,Transit,4,3,10.27,+,16,20,50.7,0.001,1,0.370206150963647,1.0610343760623,148.300953592929,265.274938876621,117.949285574066
K2-175,1,K2-175 b,807,10.836,Super Earth,2018,4.81,Earth,28.726282,2.038,Earth,12984.098,,0.026009582,0,Transit,3,30,0.84,+,17,35,3.1,0.001,1,0.449647720750256,0.916358943820843,442.403100546883,576.623875266832,350.761176726795
K2-176,1,K2-176 b,807,12.909,Super Earth,2018,2.83,Earth,16.901326,1.491,Earth,9499.161,,0.01451061,0,Transit,3,53,4.59,+,17,54,25.4,0.001,1,0.534172561983298,1.01698808350614,365.298911539771,590.757055302526,410.867140129443
K2-177,1,K2-177 b,1605,12.681,Neptune-like,2018,5.13,Earth,30.637386,2.116,Earth,13481.036,,0.03887748,0,Transit,3,40,55.09,+,20,44,9.9,0.001,1,0.54177201643469,0.96393734645073,784.239018870399,1129.61442862764,827.626367340624
